Primary_Row,Lat,Lng,North_Bound,South_Bound,East_Bound,West_Bound,y,x,Coord,Center_Pop,market_id,Market_Dealers_Total,Market_Units_Total,Dealers_to_CenterPop_Ratio,Units_to_CenterPop_Ratio,Units_per_Dealer_Avg
YES,32.91046404669281,-85.03884980842969,33.49088870963509,32.32998541049717,-84.35071969396127,-85.72697992289811,330,0,"(32.91046404669281, -85.03884980842969)",768066.0,330_0_yes,28,28.0,3.645520046454341e-05,3.645520046454341e-05,1.0
YES,32.91804116891859,-86.41516865140048,33.498465124125424,32.337563234138265,-85.72697991441271,-87.10335738838825,331,0,"(32.91804116891859, -86.41516865140048)",608941.0,331_0_yes,50,50.0,8.210976104417341e-05,8.210976104417341e-05,1.0
YES,32.92562047605865,-87.79160477835609,33.506043723244495,32.345143242981166,-87.10335737989577,-88.47985217681641,332,0,"(32.92562047605865, -87.79160477835609)",287974.0,332_0_yes,13,13.0,4.514296429538778e-05,4.514296429538778e-05,1.0
YES,32.93320196911102,-89.16815826723749,33.513624507990215,32.35272543802402,-88.47985216831685,-89.85646436615812,333,0,"(32.93320196911102, -89.16815826723749)",180379.0,333_0_yes,11,11.0,6.098270863016205e-05,6.098270863016205e-05,1.0
YES,32.94078564907451,-90.54482919605474,33.52120747936129,32.36030982026575,-89.85646435765148,-91.233194034458,334,0,"(32.94078564907451, -90.54482919605474)",206907.0,334_0_yes,15,15.0,7.249633893488379e-05,7.249633893488379e-05,1.0
YES,32.94837151694875,-91.9216176428871,33.52879263835723,32.36789639070611,-91.23319402594426,-92.61004125982994,335,0,"(32.94837151694875, -91.9216176428871)",227915.0,335_0_yes,9,9.0,3.9488405765307244e-05,3.9488405765307244e-05,1.0
YES,32.95595957373409,-93.29852368588313,33.53637998597827,32.37548515034557,-92.61004125130908,-93.98700612045714,336,0,"(32.95595957373409, -93.29852368588311)",194849.0,336_0_yes,22,22.0,0.00011290794410030331,0.00011290794410030331,1.0
YES,32.9635498204317,-94.67554740326068,33.54396952322547,32.38307610018541,-93.98700611192916,-95.3640886945922,337,0,"(32.9635498204317, -94.67554740326068)",343657.0,337_0_yes,20,20.0,5.819756326802597e-05,5.819756326802597e-05,1.0
YES,32.97114225804351,-96.05268887330716,33.55156125110063,32.390669241227684,-95.3640886860571,-96.74128906055722,338,0,"(32.97114225804351, -96.05268887330716)",1885647.0,338_0_yes,54,54.0,2.8637385470345192e-05,2.8637385470345192e-05,1.0
YES,32.97873688757223,-97.42994817437942,33.55915517060638,32.39826457447522,-96.741289052015,-98.11860729674385,339,0,"(32.97873688757223, -97.42994817437942)",4856046.0,339_0_yes,143,143.0,2.9447826482698063e-05,2.9447826482698063e-05,1.0
YES,32.986333710021384,-98.80732538490392,33.56675128274611,32.40586210093165,-98.11860728819448,-99.49604348161338,340,0,"(32.986333710021384, -98.80732538490393)",50639.0,340_0_yes,5,5.0,9.873812674025948e-05,9.873812674025948e-05,1.0
YES,32.99393272639524,-100.18482058337688,33.57434958852396,32.413461821601366,-99.49604347305689,-100.87359769369688,341,0,"(32.99393272639524, -100.18482058337688)",41767.0,341_0_yes,5,5.0,0.00011971173414418081,0.00011971173414418081,1.0
YES,33.001533937698895,-101.5624338483642,33.581950088944915,32.42106373748956,-100.8735976851332,-102.25127001159518,342,0,"(33.001533937698895, -101.5624338483642)",150919.0,342_0_yes,11,11.0,7.288678032587017e-05,7.288678032587017e-05,1.0
YES,33.00913734493818,-102.9401652585017,33.58955278501472,32.42866784960224,-102.25127000302436,-103.62906051397904,343,0,"(33.00913734493818, -102.9401652585017)",107705.0,343_0_yes,4,4.0,3.713848010770159e-05,3.713848010770159e-05,1.0
YES,33.01674294911977,-104.31801489249511,33.597157677739894,32.436274158946134,-103.62906050540104,-105.0069692795892,344,0,"(33.01674294911977, -104.31801489249511)",56568.0,344_0_yes,2,2.0,3.5355678121906375e-05,3.5355678121906375e-05,1.0
YES,33.02435075125107,-105.6959828291202,33.60476476812777,32.44388266652879,-105.006969271004,-106.38499638723644,345,0,"(33.02435075125107, -105.69598282912021)",69630.0,345_0_yes,2,2.0,2.872325147206664e-05,2.872325147206664e-05,1.0
YES,33.03196075234032,-107.07406914722289,33.61237405718646,32.45149337335858,-106.38499637864405,-107.7631419158017,346,0,"(33.03196075234032, -107.07406914722287)",46261.0,346_0_yes,0,0.0,0.0,0.0,0.0
YES,33.039572953396515,-108.45227392571915,33.619985545924834,32.45910628044461,-107.76314190720214,-109.1414059442362,347,0,"(33.039572953396515, -108.45227392571917)",25547.0,347_0_yes,1,1.0,3.914353935882883e-05,3.914353935882883e-05,1.0
YES,33.04718735542947,-109.83059724359542,33.627599235352584,32.466721388796785,-109.14140593562942,-110.51978855156142,348,0,"(33.04718735542947, -109.83059724359542)",44212.0,348_0_yes,2,2.0,4.523658735185018e-05,4.523658735185018e-05,1.0
YES,33.05480395944979,-111.20903917990832,33.63521512648021,32.47433869942585,-110.51978854294742,-111.89828981686924,349,0,"(33.05480395944979, -111.20903917990833)",1057270.0,349_0_yes,29,29.0,2.7429133523130325e-05,2.7429133523130325e-05,1.0
YES,33.06242276646885,-112.58759981378503,33.64283322031899,32.48195821334328,-111.89828980824802,-113.27690981932204,350,0,"(33.06242276646885, -112.58759981378503)",1226459.0,350_0_yes,44,44.0,3.5875638729056575e-05,3.5875638729056575e-05,1.0
YES,33.07004377749882,-113.96627922442318,33.65045351788095,32.4895799315614,-113.2769098106936,-114.65564863815275,351,0,"(33.07004377749882, -113.96627922442318)",86306.0,351_0_yes,1,1.0,1.1586679952726347e-05,1.1586679952726347e-05,1.0
YES,33.07766699355268,-115.34507749109105,33.658076020178974,32.49720385509329,-114.65564862951707,-116.034506352665,352,0,"(33.07766699355268, -115.34507749109105)",176025.0,352_0_yes,5,5.0,2.84050560999858e-05,2.84050560999858e-05,1.0
YES,33.085292415644204,-116.7239946931276,33.66570072822671,32.50482998495282,-116.03450634402208,-117.41348304223312,353,0,"(33.085292415644204, -116.72399469312761)",3436922.0,353_0_yes,66,66.0,1.9203228935658126e-05,1.9203228935658126e-05,1.0
YES,33.092920044787945,-118.1030309099426,33.67332764303862,32.512458322154686,-117.41348303358296,-118.79257878630224,354,0,"(33.092920044787945, -118.10303090994259)",433139.0,354_0_yes,17,17.0,3.924837061543754e-05,3.924837061543754e-05,1.0
YES,33.10054988199927,-119.4821862210166,33.68095676562992,32.52008886771438,-118.7925787776448,-120.17179366438842,355,0,"(33.10054988199927, -119.4821862210166)",124.0,355_0_yes,0,0.0,0.0,0.0,0.0
YES,34.02187189071353,-77.53092151223377,34.602191899132315,33.441497022898524,-76.83395314506954,-78.227889879398,368,0,"(34.02187189071353, -77.53092151223377)",370159.0,368_0_yes,12,12.0,3.2418501238656904e-05,3.2418501238656904e-05,1.0
YES,34.02977351492888,-78.9249228303054,34.610092773401306,33.44939939105647,-78.22788986980818,-79.62195579080263,369,0,"(34.02977351492888, -78.9249228303054)",615279.0,369_0_yes,25,25.0,4.063197346244549e-05,4.063197346244549e-05,1.0
YES,34.03767747586297,-80.31905337940118,34.617995984086654,33.45730409623798,-79.62195578120446,-81.0161509775979,370,0,"(34.03767747586297, -80.31905337940118)",676921.0,370_0_yes,30,30.0,4.431831779483869e-05,4.431831779483869e-05,1.0
YES,34.04558377463544,-81.71331324829518,34.62590153230787,33.46521113956281,-81.01615096799136,-82.410475528599,371,0,"(34.04558377463544, -81.71331324829518)",762315.0,371_0_yes,37,37.0,4.8536366200324016e-05,4.8536366200324016e-05,1.0
YES,34.05349241236683,-83.10770252584378,34.63380941918538,33.47312052215163,-82.41047551898409,-83.80492953270347,372,0,"(34.05349241236683, -83.10770252584378)",678233.0,372_0_yes,41,41.0,6.0451201873102606e-05,6.0451201873102606e-05,1.0
YES,34.06140339017863,-84.50222130098571,34.64171964584055,33.48103224512605,-83.80492952308016,-85.19951307889126,373,0,"(34.06140339017863, -84.50222130098571)",5132766.0,373_0_yes,131,131.0,2.5522301230954227e-05,2.5522301230954227e-05,1.0
YES,34.06931670919324,-85.89686966274222,34.64963221339567,33.488946309608586,-85.19951306925955,-86.59422625622489,374,0,"(34.06931670919324, -85.89686966274222)",588785.0,374_0_yes,41,41.0,6.963492616150208e-05,6.963492616150208e-05,1.0
YES,34.07723237053394,-87.29164770021714,34.65754712297388,33.49686271672265,-86.59422624658478,-87.9890691538495,375,0,"(34.07723237053394, -87.29164770021714)",408092.0,375_0_yes,41,41.0,0.00010046754163276908,0.00010046754163276908,1.0
YES,34.085150375325014,-88.686555502597,34.66546437569936,33.50478146759264,-87.989069144201,-89.38404186099301,376,0,"(34.085150375325014, -88.686555502597)",285347.0,376_0_yes,20,20.0,7.009010082461004e-05,7.009010082461004e-05,1.0
YES,34.09307072469161,-90.08159315915113,34.67338397269714,33.51270256334386,-89.38404185133608,-90.77914446696614,377,0,"(34.09307072469161, -90.08159315915111)",222500.0,377_0_yes,10,10.0,4.4943820224719104e-05,4.4943820224719104e-05,1.0
YES,34.10099341975984,-91.4767607592317,34.6813059150932,33.520626005102514,-90.77914445730076,-92.17437706116262,378,0,"(34.10099341975984, -91.4767607592317)",136210.0,378_0_yes,9,9.0,6.607444387343073e-05,6.607444387343073e-05,1.0
YES,34.108918461656735,-92.87205839227396,34.68923020401444,33.52855179399577,-92.1743770514888,-93.56973973305917,379,0,"(34.108918461656735, -92.87205839227397)",281292.0,379_0_yes,15,15.0,5.3325370078068344e-05,5.3325370078068344e-05,1.0
YES,34.116845851510256,-94.26748614779628,34.697156840588725,33.5364799311517,-93.56973972337688,-94.96523257221568,380,0,"(34.116845851510256, -94.26748614779628)",96572.0,380_0_yes,8,8.0,8.283974651037568e-05,8.283974651037568e-05,1.0
YES,34.12477559044929,-95.66304411540014,34.7050858259448,33.54441041769933,-94.96523256252492,-96.36085566827536,381,0,"(34.12477559044929, -95.66304411540014)",103400.0,381_0_yes,6,6.0,5.802707930367505e-05,5.802707930367505e-05,1.0
YES,34.13270767960366,-97.05873238477042,34.71301716121238,33.552343254768594,-96.36085565857611,-97.75660911096472,382,0,"(34.13270767960366, -97.05873238477042)",255173.0,382_0_yes,15,15.0,5.8783648740266405e-05,5.8783648740266405e-05,1.0
YES,34.140642120104125,-98.4545510456754,34.7209508475221,33.56027844349041,-97.756609101257,-99.1524929900938,383,0,"(34.140642120104125, -98.4545510456754)",259178.0,383_0_yes,11,11.0,4.244187392448433e-05,4.244187392448433e-05,1.0
YES,34.14857891308237,-99.85050018796689,34.72888688600552,33.56821598499654,-99.1524929803776,-100.54850739555616,384,0,"(34.14857891308237, -99.85050018796687)",30932.0,384_0_yes,2,2.0,6.46579593948015e-05,6.46579593948015e-05,1.0
YES,34.156518059671015,-101.24657990158026,34.73682527779514,33.576155880419755,-100.54850738583146,-101.94465241732908,385,0,"(34.156518059671015, -101.24657990158026)",52389.0,385_0_yes,7,7.0,0.0001336158353852908,0.0001336158353852908,1.0
YES,34.16445956100364,-102.64279027653473,34.74476602402442,33.584098130893764,-101.94465240759584,-103.3409281454736,386,0,"(34.16445956100364, -102.64279027653473)",59817.0,386_0_yes,6,6.0,0.00010030593309594263,0.00010030593309594263,1.0
YES,34.172403418214735,-104.03913140293326,34.75270912582773,33.59204273755317,-103.34092813573186,-104.73733467013469,387,0,"(34.172403418214735, -104.03913140293326)",3846.0,387_0_yes,1,1.0,0.00026001040041601667,0.00026001040041601667,1.0
YES,34.18034963243975,-105.4356033709628,34.7606545843404,33.59998970153355,-104.7373346603844,-106.1338720815412,388,0,"(34.18034963243975, -105.43560337096281)",4229.0,388_0_yes,0,0.0,0.0,0.0,0.0
YES,34.188298204815055,-106.83220627089432,34.76860240069867,33.60793902397139,-106.1338720717824,-107.53054047000629,389,0,"(34.188298204815055, -106.83220627089433)",38526.0,389_0_yes,1,1.0,2.595649691117687e-05,2.595649691117687e-05,1.0
YES,34.19624913647798,-108.22894019308298,34.77655257603976,33.615890706004166,-107.5305404602389,-108.92733992592706,390,0,"(34.19624913647798, -108.22894019308298)",4156.0,390_0_yes,0,0.0,0.0,0.0,0.0
YES,34.204202428566795,-109.62580522796812,34.78450511150181,33.62384474877026,-108.92733991615113,-110.32427053978516,391,0,"(34.204202428566795, -109.62580522796813)",74834.0,391_0_yes,2,2.0,2.672581981452281e-05,2.672581981452281e-05,1.0
YES,34.2121580822207,-111.02280146607356,34.7924600082239,33.631801153408986,-110.32427053000062,-111.72133240214649,392,0,"(34.2121580822207, -111.02280146607355)",34258.0,392_0_yes,2,2.0,5.838052425710783e-05,5.838052425710783e-05,1.0
YES,34.220116098579844,-112.41992899800744,34.800417267346056,33.639759921060644,-111.72133239235336,-113.11852560366154,393,0,"(34.220116098579844, -112.41992899800745)",487051.0,393_0_yes,19,19.0,3.9010288450285495e-05,3.9010288450285495e-05,1.0
YES,34.228076478785326,-113.81718791446264,34.808376890009264,33.64772105286645,-113.11852559385984,-114.51585023506546,394,0,"(34.228076478785326, -113.81718791446265)",76331.0,394_0_yes,3,3.0,3.930251143048041e-05,3.930251143048041e-05,1.0
YES,34.236039223979205,-115.2145783062166,34.816338877355456,33.65568454996856,-114.51585022525516,-115.91330638717808,395,0,"(34.236039223979205, -115.21457830621661)",24766.0,395_0_yes,2,2.0,8.075587498990552e-05,8.075587498990552e-05,1.0
YES,34.24400433530447,-116.6121002641316,34.8243032305275,33.66365041351012,-115.91330637735916,-117.31089415090403,396,0,"(34.24400433530447, -116.6121002641316)",921437.0,396_0_yes,36,36.0,3.9069410062760665e-05,3.9069410062760665e-05,1.0
YES,34.25197181390506,-118.00975387915476,34.8322699506692,33.671618644635195,-117.3108941410765,-118.70861361723304,397,0,"(34.25197181390506, -118.00975387915477)",13701243.0,397_0_yes,275,275.0,2.0071171644791643e-05,2.0071171644791643e-05,1.0
YES,34.25994166092587,-119.4075392423183,34.84023903892534,33.67958924448878,-118.70861360739686,-120.10646487723972,398,0,"(34.25994166092587, -119.4075392423183)",1000709.0,398_0_yes,20,20.0,1.9985830046497033e-05,1.9985830046497033e-05,1.0
YES,34.26791387751274,-120.80545644473942,34.84821049644166,33.687562214216875,-120.10646486739488,-121.50444802208396,399,0,"(34.26791387751274, -120.80545644473942)",59373.0,399_0_yes,3,3.0,5.052801778586226e-05,5.052801778586226e-05,1.0
YES,35.1623592332507,-75.45293707871093,35.74257019226204,34.58209259199542,-74.74637957492935,-76.15949458249251,409,0,"(35.1623592332507, -75.45293707871093)",4770.0,409_0_yes,0,0.0,0.0,0.0,0.0
YES,35.17060266597815,-76.86612337200394,35.750812831087835,34.59033681299896,-76.159494571616,-77.57275217239189,410,0,"(35.17060266597815, -76.86612337200394)",441728.0,410_0_yes,20,20.0,4.527673138220806e-05,4.527673138220806e-05,1.0
YES,35.178848603344576,-78.27945230922514,35.75905797423269,34.5985835389643,-77.57275216150545,-78.98615245694482,411,0,"(35.178848603344576, -78.27945230922514)",973244.0,411_0_yes,47,47.0,4.829210352183008e-05,4.829210352183008e-05,1.0
YES,35.18709704661167,-79.69292399187447,35.7673056229582,34.60683277115325,-78.98615244604844,-80.3996955377005,412,0,"(35.18709704661167, -79.69292399187447)",673004.0,412_0_yes,34,34.0,5.051975916933629e-05,5.051975916933629e-05,1.0
YES,35.19534799704223,-81.10653852155043,35.77555577852702,34.61508451082878,-80.39969552679418,-81.81338151630669,413,0,"(35.19534799704223, -81.10653852155043)",2659479.0,413_0_yes,76,76.0,2.857702580091815e-05,2.857702580091815e-05,1.0
YES,35.20360145590017,-82.52029599995018,35.78380844220295,34.6233387592549,-81.81338150539041,-83.22721049450995,414,0,"(35.20360145590017, -82.52029599995018)",1471907.0,414_0_yes,64,64.0,4.348100797129166e-05,4.348100797129166e-05,1.0
YES,35.21185742445047,-83.93419652886966,35.79206361525085,34.63159551769676,-83.22721048358369,-84.64118257415564,415,0,"(35.21185742445047, -83.93419652886966)",337344.0,415_0_yes,22,22.0,6.521532915955227e-05,6.521532915955227e-05,1.0
YES,35.22011590395926,-85.34824021020376,35.80032129893668,34.63985478742057,-84.6411825632194,-86.05529785718811,416,0,"(35.22011590395926, -85.34824021020376)",919347.0,416_0_yes,33,33.0,3.589504289457626e-05,3.589504289457626e-05,1.0
YES,35.228376895693735,-86.76242714594638,35.80858149452755,34.6481165696937,-86.05529784624188,-87.46955644565087,417,0,"(35.228376895693735, -86.76242714594638)",741175.0,417_0_yes,35,35.0,4.722231591729349e-05,4.722231591729349e-05,1.0
YES,35.23664040092222,-88.17675743819063,35.81684420329163,34.65638086578456,-87.46955643469462,-88.88395844168664,418,0,"(35.23664040092222, -88.17675743819063)",221339.0,418_0_yes,24,24.0,0.00010843095884593316,0.00010843095884593316,1.0
YES,35.24490642091411,-89.59123118912895,35.825109426498216,34.664647676962744,-88.88395843072037,-90.29850394753753,419,0,"(35.24490642091411, -89.59123118912895)",1363000.0,419_0_yes,46,46.0,3.374908290535583e-05,3.374908290535583e-05,1.0
YES,35.25317495693992,-91.00584850105318,35.83337716541767,34.67291700449885,-90.29850393656122,-91.71319306554514,420,0,"(35.25317495693992, -91.00584850105318)",156399.0,420_0_yes,11,11.0,7.033293051745855e-05,7.033293051745855e-05,1.0
YES,35.261446010271314,-92.42060947635478,35.84164742132153,34.68118884966467,-91.7131930545588,-93.12802589815075,421,0,"(35.261446010271314, -92.42060947635478)",680560.0,421_0_yes,25,25.0,3.6734453979076056e-05,3.6734453979076056e-05,1.0
YES,35.269719582181025,-93.83551421752487,35.84992019548242,34.689463213733085,-93.12802588715437,-94.5430025478954,422,0,"(35.269719582181025, -93.83551421752489)",323937.0,422_0_yes,15,15.0,4.630530010464998e-05,4.630530010464998e-05,1.0
YES,35.2779956739429,-95.25056282715448,35.85819548917404,34.69774009797808,-94.54300253688892,-95.95812311742004,423,0,"(35.2779956739429, -95.25056282715448)",197493.0,423_0_yes,13,13.0,6.582511785227831e-05,6.582511785227831e-05,1.0
YES,35.28627428683188,-96.6657554079345,35.86647330367122,34.70601950367472,-95.95812310640343,-97.37338770946556,424,0,"(35.28627428683188, -96.6657554079345)",281277.0,424_0_yes,17,17.0,6.043864233478031e-05,6.043864233478031e-05,1.0
YES,35.294555422124084,-98.08109206265598,35.87475364024994,34.71430143209924,-97.37338769843888,-98.78879642687308,425,0,"(35.294555422124084, -98.08109206265598)",1123435.0,425_0_yes,47,47.0,4.1835976269210054e-05,4.1835976269210054e-05,1.0
YES,35.30283908109669,-99.49657289421022,35.883036500187245,34.72258588452898,-98.78879641583632,-100.20434937258412,426,0,"(35.30283908109669, -99.49657289421022)",62524.0,426_0_yes,5,5.0,7.99692917919519e-05,7.99692917919519e-05,1.0
YES,35.31112526502801,-100.91219800558883,35.89132188476133,34.730872862242364,-100.20434936153724,-101.62004664964044,427,0,"(35.31112526502801, -100.91219800558883)",50433.0,427_0_yes,2,2.0,3.965657406856622e-05,3.965657406856622e-05,1.0
